image_id,text,category,challenge,note
1621,the words 'KEEP OFF THE GRASS' on a sign next to a lawn,Outdoor Scenes,Writing & Symbols,
1622,the word 'START',Illustrations,Writing & Symbols,
1623,the word 'START' written on a street surface,Illustrations,Writing & Symbols,
1624,the word 'START' on a blue t-shirt,Artifacts,Writing & Symbols,
1625,the word 'START' written above the word 'SMILING',Illustrations,Writing & Symbols,
1626,the word 'START' written in chalk on a sidewalk,Outdoor Scenes,Writing & Symbols,
1627,a wooden post with a yellow '3' painted on top,Outdoor Scenes,Writing & Symbols,
1628,a wooden post in front of a patch of tall grass,Outdoor Scenes,Writing & Symbols,
1629,a wooden post with a blue '5' painted on top,Outdoor Scenes,Writing & Symbols,
1630,a series of musical notes on a black t-shirt,Artifacts,Writing & Symbols,
1631,a series of musical notes on a computer screen,Artifacts,Writing & Symbols,
